latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
41.89809,22.43639,331.45,0.45,0.47,2019-02-19,1050,N,VIIRS,n,2,288.68,1.54,D,0
42.34423,20.84738,339.73,0.53,0.5,2019-02-19,1051,N,VIIRS,n,2,289.46,4.68,D,0
42.34496,21.21311,344.7,0.51,0.49,2019-02-19,1051,N,VIIRS,n,2,291.3,11.44,D,0
42.34805,21.71525,326.14,0.48,0.48,2019-02-19,1051,N,VIIRS,n,2,287.45,2.49,D,0
40.86525,21.47254,337.27,0.58,0.7,2019-02-19,1231,N,VIIRS,n,2,293.14,5.16,D,0
41.27918,21.0959,326.49,0.56,0.69,2019-02-19,1231,N,VIIRS,n,2,290.73,3.29,D,0
41.35653,21.09273,367.0,0.56,0.69,2019-02-19,1231,N,VIIRS,h,2,296.57,17.37,D,0
41.35666,21.09925,367.0,0.56,0.69,2019-02-19,1231,N,VIIRS,h,2,296.81,22.6,D,0
41.37708,22.9957,356.11,0.7,0.75,2019-02-19,1231,N,VIIRS,n,2,290.93,17.05,D,0
41.37955,22.99543,367.0,0.7,0.75,2019-02-19,1231,N,VIIRS,h,2,290.54,10.81,D,0
41.44051,21.93922,347.01,0.62,0.71,2019-02-19,1231,N,VIIRS,n,2,294.78,6.56,D,2
41.49164,21.37477,325.41,0.58,0.7,2019-02-19,1231,N,VIIRS,n,2,291.42,2.56,D,0
41.58255,22.94107,367.0,0.7,0.75,2019-02-19,1231,N,VIIRS,h,2,294.65,31.98,D,0
41.58476,22.94009,367.0,0.7,0.75,2019-02-19,1231,N,VIIRS,h,2,293.39,20.05,D,0
41.91734,20.98926,325.16,0.56,0.68,2019-02-19,1231,N,VIIRS,n,2,290.3,2.35,D,0
42.07808,21.82478,331.3,0.61,0.71,2019-02-19,1231,N,VIIRS,n,2,295.05,4.3,D,0
42.08475,21.82419,333.47,0.61,0.71,2019-02-19,1231,N,VIIRS,n,2,294.77,4.64,D,0
42.29506,20.80109,342.02,0.55,0.68,2019-02-19,1231,N,VIIRS,n,2,292.41,8.77,D,0
42.29613,20.80525,339.77,0.55,0.68,2019-02-19,1231,N,VIIRS,n,2,291.78,7.27,D,0
42.35061,20.64045,338.22,0.54,0.68,2019-02-19,1231,N,VIIRS,n,2,293.46,4.9,D,0
41.43814,21.94486,298.83,0.51,0.41,2019-02-20,49,N,VIIRS,n,2,275.68,1.2,N,2
41.44305,21.94025,335.41,0.51,0.41,2019-02-20,49,N,VIIRS,n,2,277.41,5.96,N,2
42.01424,21.46687,296.01,0.48,0.4,2019-02-20,49,N,VIIRS,n,2,271.0,0.52,N,2
40.91411,22.60276,328.02,0.4,0.6,2019-02-20,1032,N,VIIRS,n,2,290.96,1.51,D,0
40.9527,22.54809,336.11,0.4,0.6,2019-02-20,1032,N,VIIRS,n,2,292.62,4.17,D,0
40.96899,22.67044,326.53,0.4,0.6,2019-02-20,1032,N,VIIRS,n,2,292.25,5.89,D,0
40.97031,22.67515,367.0,0.4,0.6,2019-02-20,1032,N,VIIRS,h,2,294.7,11.9,D,0
41.28606,22.48704,327.06,0.4,0.6,2019-02-20,1032,N,VIIRS,n,2,290.98,2.58,D,0
41.36667,21.10053,325.33,0.46,0.64,2019-02-20,1032,N,VIIRS,n,2,290.76,7.75,D,0
41.36846,21.10344,333.7,0.46,0.64,2019-02-20,1032,N,VIIRS,n,2,290.59,6.78,D,0
41.36922,21.0876,335.6,0.46,0.64,2019-02-20,1032,N,VIIRS,n,2,289.88,7.16,D,0
41.37107,21.09384,342.98,0.46,0.64,2019-02-20,1032,N,VIIRS,n,2,291.51,7.75,D,0
41.37113,21.09074,348.97,0.46,0.64,2019-02-20,1032,N,VIIRS,n,2,289.79,7.13,D,0
41.37285,21.09665,329.5,0.46,0.64,2019-02-20,1032,N,VIIRS,n,2,287.34,7.13,D,0
41.60408,22.88335,345.72,0.37,0.58,2019-02-20,1032,N,VIIRS,n,2,289.36,5.27,D,0
41.6083,22.87761,326.23,0.37,0.58,2019-02-20,1032,N,VIIRS,n,2,289.01,4.23,D,0
41.83415,22.10731,329.27,0.4,0.6,2019-02-20,1032,N,VIIRS,n,2,292.91,1.92,D,0
40.89113,21.45024,350.25,0.33,0.55,2019-02-20,1212,N,VIIRS,n,2,296.13,3.03,D,0
40.91635,21.43994,326.51,0.33,0.55,2019-02-20,1212,N,VIIRS,n,2,292.23,1.44,D,0
41.07011,22.58722,340.73,0.38,0.58,2019-02-20,1212,N,VIIRS,n,2,293.96,3.09,D,0
41.12238,23.00344,334.12,0.4,0.6,2019-02-20,1212,N,VIIRS,n,2,294.01,3.02,D,0
41.12257,23.00783,340.17,0.4,0.6,2019-02-20,1212,N,VIIRS,n,2,294.77,3.02,D,0
41.12795,23.0029,325.15,0.4,0.6,2019-02-20,1212,N,VIIRS,n,2,291.75,2.49,D,0
41.12814,23.00707,335.28,0.4,0.6,2019-02-20,1212,N,VIIRS,n,2,290.91,2.49,D,0
41.23175,21.44846,344.9,0.33,0.55,2019-02-20,1212,N,VIIRS,n,2,292.21,2.41,D,0
41.27211,21.0926,335.64,0.63,0.54,2019-02-20,1212,N,VIIRS,n,2,290.89,7.13,D,0
41.28883,21.41893,329.14,0.33,0.55,2019-02-20,1212,N,VIIRS,n,2,293.48,3.15,D,0
41.28904,21.42295,340.79,0.33,0.55,2019-02-20,1212,N,VIIRS,n,2,293.85,4.65,D,0
41.29234,21.42252,350.05,0.33,0.55,2019-02-20,1212,N,VIIRS,n,2,292.7,5.1,D,0
41.36584,21.09991,336.29,0.63,0.54,2019-02-20,1212,N,VIIRS,n,2,296.08,12.35,D,0
41.38302,22.80845,326.63,0.39,0.59,2019-02-20,1212,N,VIIRS,n,2,291.0,2.51,D,0
41.38818,22.79933,330.38,0.39,0.59,2019-02-20,1212,N,VIIRS,n,2,291.72,3.02,D,0
41.38838,22.80399,340.48,0.39,0.59,2019-02-20,1212,N,VIIRS,n,2,292.11,3.02,D,0
41.3997,22.68439,326.2,0.38,0.59,2019-02-20,1212,N,VIIRS,n,2,290.95,2.29,D,0
41.40464,21.45229,336.31,0.33,0.55,2019-02-20,1212,N,VIIRS,n,2,291.18,3.32,D,0
41.40555,21.44959,341.08,0.33,0.55,2019-02-20,1212,N,VIIRS,n,2,291.8,2.21,D,0
41.42005,21.93608,330.74,0.35,0.57,2019-02-20,1212,N,VIIRS,n,2,294.43,1.71,D,2
41.42314,22.8355,355.28,0.39,0.59,2019-02-20,1212,N,VIIRS,n,2,297.55,29.23,D,0
41.44148,21.93918,367.0,0.35,0.57,2019-02-20,1212,N,VIIRS,h,2,300.01,7.8,D,2
41.48917,21.37201,328.27,0.33,0.55,2019-02-20,1212,N,VIIRS,n,2,292.21,2.39,D,0
41.48942,21.3763,335.33,0.33,0.55,2019-02-20,1212,N,VIIRS,n,2,294.34,2.39,D,0
41.49261,21.89996,327.89,0.35,0.57,2019-02-20,1212,N,VIIRS,n,2,293.97,1.42,D,0
41.60077,22.88366,367.0,0.39,0.6,2019-02-20,1212,N,VIIRS,h,2,292.77,8.03,D,0
41.60278,21.51449,328.43,0.33,0.56,2019-02-20,1212,N,VIIRS,n,2,291.41,1.12,D,0
41.60608,22.87707,367.0,0.39,0.6,2019-02-20,1212,N,VIIRS,h,2,290.29,8.03,D,0
41.60629,22.88197,334.39,0.39,0.6,2019-02-20,1212,N,VIIRS,n,2,291.56,8.03,D,0
41.62355,21.5132,329.62,0.33,0.56,2019-02-20,1212,N,VIIRS,n,2,291.16,1.67,D,0
41.64116,21.63944,341.44,0.34,0.56,2019-02-20,1212,N,VIIRS,n,2,291.96,3.26,D,0
41.65093,21.6256,326.22,0.34,0.56,2019-02-20,1212,N,VIIRS,n,2,290.94,1.83,D,0
41.66974,21.68326,329.06,0.34,0.56,2019-02-20,1212,N,VIIRS,n,2,293.0,1.55,D,0
41.82889,22.10814,336.64,0.36,0.57,2019-02-20,1212,N,VIIRS,n,2,295.43,2.32,D,0
41.83255,20.93182,328.19,0.63,0.54,2019-02-20,1212,N,VIIRS,n,2,291.05,3.83,D,0
41.84781,22.058,345.57,0.36,0.57,2019-02-20,1212,N,VIIRS,n,2,294.7,4.57,D,0
41.84895,22.29194,332.46,0.37,0.58,2019-02-20,1212,N,VIIRS,n,2,292.88,2.83,D,0
41.85017,22.05555,367.0,0.36,0.57,2019-02-20,1212,N,VIIRS,h,2,296.85,7.72,D,0
41.85292,22.05305,340.81,0.36,0.57,2019-02-20,1212,N,VIIRS,n,2,293.94,6.48,D,0
41.85314,22.05735,339.97,0.36,0.57,2019-02-20,1212,N,VIIRS,n,2,293.12,4.57,D,0
41.8553,22.05053,328.59,0.36,0.57,2019-02-20,1212,N,VIIRS,n,2,293.42,1.73,D,0
41.86683,22.43296,329.56,0.37,0.58,2019-02-20,1212,N,VIIRS,n,2,290.67,2.86,D,0
41.86705,22.43756,329.17,0.37,0.58,2019-02-20,1212,N,VIIRS,n,2,291.56,3.94,D,0
41.86732,22.43564,347.07,0.38,0.58,2019-02-20,1212,N,VIIRS,n,2,292.59,3.81,D,0
41.87476,22.3725,336.67,0.37,0.58,2019-02-20,1212,N,VIIRS,n,2,289.66,3.48,D,0
41.87558,22.37497,331.69,0.37,0.58,2019-02-20,1212,N,VIIRS,n,2,289.6,2.6,D,0
41.88997,22.45243,337.12,0.38,0.58,2019-02-20,1212,N,VIIRS,n,2,291.58,2.1,D,0
41.89293,22.39658,337.96,0.37,0.58,2019-02-20,1212,N,VIIRS,n,2,289.66,2.21,D,0
41.89963,22.42377,334.61,0.37,0.58,2019-02-20,1212,N,VIIRS,n,2,288.88,5.56,D,0
41.89984,22.42837,356.82,0.37,0.58,2019-02-20,1212,N,VIIRS,l,2,289.96,10.89,D,0
41.90107,22.3359,325.25,0.37,0.58,2019-02-20,1212,N,VIIRS,n,2,292.43,1.73,D,0
41.91158,22.44576,329.31,0.38,0.58,2019-02-20,1212,N,VIIRS,n,2,290.66,2.12,D,0
41.95911,21.49676,326.84,0.34,0.56,2019-02-20,1212,N,VIIRS,n,2,291.34,2.38,D,0
41.95934,21.50093,337.8,0.34,0.56,2019-02-20,1212,N,VIIRS,n,2,291.96,3.77,D,0
41.96542,21.51717,328.51,0.34,0.56,2019-02-20,1212,N,VIIRS,n,2,292.33,2.06,D,0
41.96564,21.52135,337.23,0.34,0.56,2019-02-20,1212,N,VIIRS,n,2,291.93,2.06,D,0
41.97017,22.19463,331.36,0.36,0.58,2019-02-20,1212,N,VIIRS,n,2,295.73,2.55,D,0
42.06636,21.64718,325.11,0.34,0.56,2019-02-20,1212,N,VIIRS,n,2,295.3,1.48,D,0
42.06828,21.10758,344.71,0.32,0.55,2019-02-20,1212,N,VIIRS,n,2,293.05,3.15,D,0
42.07337,21.10703,328.7,0.32,0.55,2019-02-20,1212,N,VIIRS,n,2,289.82,3.15,D,0
42.1469,21.872,328.32,0.35,0.57,2019-02-20,1212,N,VIIRS,n,2,292.12,0.91,D,0
42.18313,21.8816,327.93,0.35,0.57,2019-02-20,1212,N,VIIRS,n,2,294.11,1.82,D,0
42.34077,22.32097,354.49,0.37,0.58,2019-02-20,1212,N,VIIRS,n,2,285.3,6.57,D,0
41.43731,21.94336,302.38,0.39,0.36,2019-02-21,30,N,VIIRS,n,2,276.73,1.14,N,2
41.44133,21.93974,326.73,0.39,0.36,2019-02-21,30,N,VIIRS,n,2,276.01,1.94,N,2
41.44461,21.94068,322.84,0.39,0.36,2019-02-21,30,N,VIIRS,n,2,277.05,1.94,N,2
42.01397,21.46306,299.19,0.38,0.36,2019-02-21,30,N,VIIRS,n,2,273.92,0.69,N,2
41.38273,22.97132,348.74,0.62,0.72,2019-02-21,1013,N,VIIRS,n,2,288.83,11.96,D,0
41.38496,22.9781,334.29,0.62,0.72,2019-02-21,1013,N,VIIRS,n,2,288.43,11.36,D,0
41.38586,22.97076,355.62,0.63,0.72,2019-02-21,1013,N,VIIRS,n,2,289.27,15.28,D,0
41.4757,22.74568,325.06,0.64,0.72,2019-02-21,1013,N,VIIRS,n,2,288.19,4.96,D,0
41.54087,21.99666,353.7,0.68,0.74,2019-02-21,1013,N,VIIRS,n,2,288.11,8.66,D,0
41.54121,21.9972,354.45,0.68,0.74,2019-02-21,1013,N,VIIRS,n,2,288.12,10.96,D,0
41.54332,22.00392,331.89,0.68,0.74,2019-02-21,1013,N,VIIRS,n,2,287.87,8.66,D,0
41.54362,22.00448,327.29,0.68,0.74,2019-02-21,1013,N,VIIRS,n,2,287.93,12.45,D,0
41.79692,22.25238,325.89,0.65,0.73,2019-02-21,1013,N,VIIRS,n,2,288.61,3.23,D,0
41.89725,22.3818,344.22,0.64,0.72,2019-02-21,1013,N,VIIRS,n,2,289.23,5.77,D,0
41.89933,22.37954,350.28,0.64,0.72,2019-02-21,1013,N,VIIRS,n,2,289.76,6.87,D,0
42.00588,21.55262,367.0,0.69,0.74,2019-02-21,1013,N,VIIRS,h,2,294.18,43.7,D,0
42.01228,21.54876,357.13,0.69,0.74,2019-02-21,1013,N,VIIRS,l,2,283.08,20.58,D,0
41.05634,20.64186,329.46,0.52,0.42,2019-02-21,1153,N,VIIRS,n,2,289.71,5.28,D,0
41.18534,20.74021,335.59,0.53,0.42,2019-02-21,1153,N,VIIRS,n,2,288.29,6.56,D,0
41.25065,22.75274,341.72,0.44,0.46,2019-02-21,1153,N,VIIRS,n,2,290.14,2.67,D,0
41.2878,21.44109,326.27,0.57,0.43,2019-02-21,1153,N,VIIRS,n,2,287.69,1.95,D,0
41.2918,21.44041,335.85,0.57,0.43,2019-02-21,1153,N,VIIRS,n,2,290.15,7.18,D,0
41.38876,22.97588,340.91,0.45,0.47,2019-02-21,1153,N,VIIRS,n,2,291.91,7.36,D,0
41.38921,22.98135,332.18,0.45,0.47,2019-02-21,1153,N,VIIRS,n,2,291.3,5.24,D,0
41.39356,22.98087,345.93,0.45,0.47,2019-02-21,1153,N,VIIRS,n,2,291.79,5.24,D,0
41.41105,21.05709,332.59,0.55,0.43,2019-02-21,1153,N,VIIRS,n,2,286.32,6.44,D,0
41.44214,21.94129,354.71,0.4,0.44,2019-02-21,1153,N,VIIRS,n,2,298.74,23.38,D,2
41.4638,22.71074,328.99,0.44,0.46,2019-02-21,1153,N,VIIRS,n,2,291.81,2.21,D,0
41.48265,21.33518,333.12,0.57,0.43,2019-02-21,1153,N,VIIRS,n,2,295.11,7.32,D,0
41.48734,22.00033,329.05,0.41,0.45,2019-02-21,1153,N,VIIRS,n,2,289.39,2.14,D,0
41.49429,21.98454,329.04,0.4,0.45,2019-02-21,1153,N,VIIRS,n,2,289.15,2.43,D,0
41.50809,21.38741,338.26,0.57,0.43,2019-02-21,1153,N,VIIRS,n,2,290.71,14.1,D,0
41.85193,22.28083,339.88,0.42,0.45,2019-02-21,1153,N,VIIRS,n,2,288.62,3.83,D,0
41.85238,22.28598,325.43,0.42,0.45,2019-02-21,1153,N,VIIRS,n,2,286.22,3.83,D,0
41.8662,20.97833,328.35,0.55,0.43,2019-02-21,1153,N,VIIRS,n,2,289.03,2.64,D,0
41.88787,22.44869,328.69,0.43,0.46,2019-02-21,1153,N,VIIRS,n,2,289.85,2.41,D,0
41.88803,22.40106,327.95,0.43,0.46,2019-02-21,1153,N,VIIRS,n,2,288.35,1.65,D,0
41.8889,22.21741,343.81,0.42,0.45,2019-02-21,1153,N,VIIRS,n,2,295.13,8.33,D,0
41.89309,22.21666,331.17,0.42,0.45,2019-02-21,1153,N,VIIRS,n,2,288.65,8.33,D,0
41.9379,21.59114,339.52,0.39,0.44,2019-02-21,1153,N,VIIRS,n,2,290.96,2.91,D,0
41.96628,21.84993,342.06,0.4,0.44,2019-02-21,1153,N,VIIRS,n,2,295.79,18.69,D,0
42.0025,21.92424,334.95,0.41,0.45,2019-02-21,1153,N,VIIRS,n,2,292.3,3.25,D,0
42.06202,21.08639,331.62,0.56,0.43,2019-02-21,1153,N,VIIRS,n,2,291.12,3.6,D,0
42.07481,21.34906,338.77,0.38,0.43,2019-02-21,1153,N,VIIRS,n,2,288.14,2.15,D,0
42.09157,21.05849,330.05,0.56,0.43,2019-02-21,1153,N,VIIRS,n,2,289.07,4.33,D,0
42.15684,21.60979,354.29,0.4,0.44,2019-02-21,1153,N,VIIRS,n,2,294.78,14.24,D,0
41.44245,21.93916,336.04,0.46,0.39,2019-02-22,11,N,VIIRS,n,2,277.48,19.65,N,2
41.44253,21.93833,337.4,0.46,0.39,2019-02-22,11,N,VIIRS,n,2,278.27,22.43,N,2
41.44606,21.93996,300.26,0.46,0.39,2019-02-22,11,N,VIIRS,n,2,272.33,1.02,N,2
41.4456,21.93669,324.96,0.44,0.63,2019-02-23,2333,N,VIIRS,n,2,266.52,4.06,N,2
41.41981,21.93607,324.1,0.33,0.56,2019-02-24,114,N,VIIRS,n,2,263.99,1.43,N,2
41.44129,21.93828,341.34,0.33,0.56,2019-02-24,114,N,VIIRS,n,2,265.99,3.86,N,2
41.89067,22.3407,326.62,0.39,0.44,2019-02-24,1057,N,VIIRS,n,2,275.82,1.65,D,0
41.90014,20.9548,339.72,0.45,0.47,2019-02-24,1057,N,VIIRS,n,2,284.3,6.95,D,0
41.90043,22.34461,327.13,0.39,0.44,2019-02-24,1057,N,VIIRS,n,2,272.12,3.7,D,0
41.90048,22.34697,336.89,0.39,0.44,2019-02-24,1057,N,VIIRS,n,2,277.23,2.92,D,0
41.90133,20.96003,326.75,0.45,0.47,2019-02-24,1057,N,VIIRS,n,2,281.15,6.95,D,0
42.02583,21.6125,331.92,0.42,0.45,2019-02-24,1057,N,VIIRS,n,2,283.54,2.71,D,0
42.03385,21.60911,338.98,0.42,0.45,2019-02-24,1057,N,VIIRS,n,2,288.07,6.62,D,0
42.07729,21.11099,332.39,0.44,0.46,2019-02-24,1057,N,VIIRS,n,2,281.34,1.86,D,0
42.01711,21.46002,345.94,0.71,0.75,2019-02-24,1238,N,VIIRS,n,2,278.67,8.65,D,0
42.02065,21.46109,336.97,0.71,0.75,2019-02-24,1238,N,VIIRS,n,2,276.98,9.59,D,0
41.43893,21.94605,300.83,0.4,0.44,2019-02-25,55,N,VIIRS,n,2,270.53,0.66,N,0
41.44091,21.93694,295.04,0.4,0.44,2019-02-25,55,N,VIIRS,n,2,266.26,3.85,N,2
41.44389,21.94295,325.28,0.4,0.44,2019-02-25,55,N,VIIRS,n,2,268.53,3.85,N,2
41.44487,21.93842,336.37,0.4,0.44,2019-02-25,55,N,VIIRS,n,2,271.13,3.85,N,2
40.92403,21.08921,340.73,0.4,0.6,2019-02-25,1038,N,VIIRS,n,2,288.3,32.05,D,0
40.92537,21.09403,356.6,0.4,0.6,2019-02-25,1038,N,VIIRS,l,2,279.06,32.55,D,0
41.48534,20.48689,339.38,0.41,0.61,2019-02-25,1038,N,VIIRS,n,2,279.81,3.25,D,0
42.18869,21.83923,329.05,0.34,0.56,2019-02-25,1038,N,VIIRS,n,2,286.84,2.72,D,0
41.42066,21.93658,296.79,0.4,0.37,2019-02-26,36,N,VIIRS,n,2,268.93,0.92,N,2
41.43738,21.94391,302.32,0.4,0.37,2019-02-26,36,N,VIIRS,n,2,271.42,1.05,N,2
41.44157,21.94019,310.26,0.4,0.37,2019-02-26,36,N,VIIRS,n,2,270.94,1.41,N,2
41.44492,21.94121,308.86,0.4,0.37,2019-02-26,36,N,VIIRS,n,2,270.31,1.41,N,2
41.22674,21.45401,325.92,0.63,0.72,2019-02-26,1019,N,VIIRS,n,2,285.44,5.94,D,0
41.43967,21.9367,330.97,0.59,0.7,2019-02-26,1019,N,VIIRS,n,2,287.1,4.51,D,2
41.44063,21.93861,347.83,0.59,0.7,2019-02-26,1019,N,VIIRS,n,2,288.05,5.79,D,2
41.442,21.94392,331.21,0.59,0.7,2019-02-26,1019,N,VIIRS,n,2,286.71,4.51,D,2
41.96779,21.93237,346.1,0.57,0.69,2019-02-26,1019,N,VIIRS,n,2,283.7,11.78,D,0
41.9701,21.93963,356.6,0.57,0.69,2019-02-26,1019,N,VIIRS,l,2,284.24,18.99,D,0
41.97386,21.92928,335.91,0.57,0.69,2019-02-26,1019,N,VIIRS,n,2,283.69,10.1,D,0
41.97607,21.93623,357.1,0.57,0.69,2019-02-26,1019,N,VIIRS,l,2,283.27,16.57,D,0
40.86052,22.66507,351.53,0.52,0.5,2019-02-26,1159,N,VIIRS,n,2,290.18,9.81,D,0
41.18084,21.55418,339.39,0.46,0.47,2019-02-26,1159,N,VIIRS,n,2,288.06,4.85,D,0
41.18107,21.55691,339.05,0.46,0.47,2019-02-26,1159,N,VIIRS,n,2,289.03,4.77,D,0
41.30354,21.59328,347.05,0.46,0.47,2019-02-26,1159,N,VIIRS,n,2,291.66,14.76,D,0
41.46283,21.92966,336.62,0.48,0.48,2019-02-26,1159,N,VIIRS,n,2,286.8,5.72,D,0
41.72699,22.13447,338.14,0.49,0.49,2019-02-26,1159,N,VIIRS,n,2,284.77,4.83,D,0
41.82926,20.9123,344.04,0.43,0.46,2019-02-26,1200,N,VIIRS,n,2,284.11,7.17,D,0
41.82973,20.91764,335.95,0.43,0.46,2019-02-26,1200,N,VIIRS,n,2,280.71,7.17,D,0
41.91518,21.6136,341.36,0.47,0.48,2019-02-26,1200,N,VIIRS,n,2,275.55,17.03,D,0
41.91912,21.60727,336.45,0.47,0.48,2019-02-26,1200,N,VIIRS,n,2,274.29,9.48,D,0
42.16062,21.80229,343.55,0.48,0.48,2019-02-26,1200,N,VIIRS,n,2,285.5,16.54,D,0
42.1627,21.80002,329.21,0.48,0.48,2019-02-26,1200,N,VIIRS,n,2,285.71,13.63,D,0
42.16315,21.80594,339.44,0.48,0.48,2019-02-26,1200,N,VIIRS,n,2,281.54,13.63,D,0
41.44078,21.93686,298.23,0.41,0.37,2019-02-27,17,N,VIIRS,n,2,271.14,1.8,N,2
41.44354,21.94267,315.11,0.41,0.37,2019-02-27,17,N,VIIRS,n,2,274.98,4.49,N,2
41.4442,21.93769,327.65,0.41,0.37,2019-02-27,17,N,VIIRS,n,2,275.89,4.49,N,2
41.12467,21.62535,325.62,0.43,0.38,2019-02-27,1140,N,VIIRS,n,2,290.89,4.26,D,0
41.97824,21.24413,339.45,0.43,0.38,2019-02-27,1141,N,VIIRS,n,2,284.53,5.02,D,0
40.9537,21.50412,328.55,0.4,0.37,2019-02-28,1121,N,VIIRS,n,2,293.98,2.06,D,0
41.03467,22.12169,330.62,0.39,0.36,2019-02-28,1121,N,VIIRS,n,2,294.2,1.45,D,0
41.04472,21.37654,333.6,0.4,0.37,2019-02-28,1122,N,VIIRS,n,2,289.53,3.0,D,0
41.13856,21.26331,326.37,0.4,0.37,2019-02-28,1122,N,VIIRS,n,2,288.38,0.92,D,0
41.1688,21.48463,330.7,0.39,0.37,2019-02-28,1122,N,VIIRS,n,2,291.62,3.12,D,0
41.26891,22.82883,331.13,0.38,0.36,2019-02-28,1122,N,VIIRS,n,2,295.14,2.66,D,0
41.31604,21.44313,344.75,0.39,0.37,2019-02-28,1122,N,VIIRS,n,2,299.76,20.97,D,0
41.36021,21.51024,326.29,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,292.28,1.26,D,0
41.42025,21.93787,331.16,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,297.03,2.96,D,2
41.44481,21.94043,347.43,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,299.23,8.15,D,2
41.4662,22.69804,331.82,0.38,0.36,2019-02-28,1122,N,VIIRS,n,2,290.08,2.68,D,0
41.46691,22.70261,329.51,0.38,0.36,2019-02-28,1122,N,VIIRS,n,2,288.76,2.68,D,0
41.52203,22.12033,333.53,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,292.88,7.93,D,0
41.78826,20.87363,330.87,0.4,0.37,2019-02-28,1122,N,VIIRS,n,2,293.91,2.65,D,0
41.84822,22.22573,332.39,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,296.55,3.57,D,0
41.87119,22.26246,326.82,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,293.58,1.65,D,0
41.8841,20.98407,331.72,0.4,0.37,2019-02-28,1122,N,VIIRS,n,2,292.81,3.36,D,0
41.8875,22.34434,334.66,0.38,0.36,2019-02-28,1122,N,VIIRS,n,2,289.18,5.43,D,0
41.90208,22.34985,331.65,0.38,0.36,2019-02-28,1122,N,VIIRS,n,2,294.5,1.64,D,0
41.90592,21.51024,331.07,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,294.08,2.52,D,0
41.91279,22.20439,344.07,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,295.97,19.12,D,0
41.91608,22.20346,341.44,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,297.19,19.12,D,0
41.9255,21.58716,328.77,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,293.54,1.68,D,0
42.03835,21.01654,329.7,0.4,0.37,2019-02-28,1122,N,VIIRS,n,2,291.49,5.42,D,0
42.0443,21.72969,333.15,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,298.72,2.57,D,0
42.11743,21.60617,326.36,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,295.12,1.32,D,0
42.19849,21.71145,326.19,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,297.03,0.46,D,0
42.26686,21.20763,330.12,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,288.95,2.31,D,0
42.26868,21.68305,330.31,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,295.85,2.37,D,0
42.26972,21.66817,336.85,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,299.37,5.89,D,0
42.27016,21.20661,325.62,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,289.1,3.0,D,0
42.27191,20.73338,332.0,0.4,0.37,2019-02-28,1122,N,VIIRS,n,2,294.46,2.09,D,0
42.27226,21.66257,331.53,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,296.79,7.81,D,0
42.27301,21.66721,332.74,0.39,0.36,2019-02-28,1122,N,VIIRS,n,2,294.47,5.89,D,0
42.2751,20.77276,335.74,0.4,0.37,2019-02-28,1122,N,VIIRS,n,2,293.33,3.27,D,0
42.33083,22.97135,332.31,0.38,0.36,2019-02-28,1122,N,VIIRS,n,2,292.39,2.86,D,0
42.33412,22.97045,337.62,0.38,0.36,2019-02-28,1122,N,VIIRS,n,2,295.25,2.86,D,0
42.33509,20.87204,333.99,0.4,0.37,2019-02-28,1122,N,VIIRS,n,2,292.12,2.54,D,0
41.41864,21.93604,331.39,0.37,0.58,2019-02-28,2339,N,VIIRS,n,2,273.95,2.03,N,2
41.4403,21.93718,301.73,0.37,0.58,2019-02-28,2339,N,VIIRS,n,2,271.4,1.55,N,2
41.4457,21.93781,320.61,0.37,0.58,2019-02-28,2339,N,VIIRS,n,2,272.63,1.83,N,2
41.13168,21.60746,295.49,0.38,0.59,2019-02-28,2340,N,VIIRS,n,2,271.83,0.56,N,0
41.12849,21.62414,295.42,0.39,0.6,2019-03-01,120,N,VIIRS,n,2,269.71,0.66,N,0
41.44346,21.94467,303.28,0.4,0.6,2019-03-01,120,N,VIIRS,n,2,272.42,5.15,N,2
41.4447,21.94026,367.0,0.4,0.6,2019-03-01,120,N,VIIRS,h,2,277.93,13.49,N,2
40.97555,20.6326,332.7,0.41,0.45,2019-03-01,1103,N,VIIRS,n,2,289.55,4.96,D,0
41.01336,22.10322,331.68,0.53,0.42,2019-03-01,1103,N,VIIRS,n,2,286.4,4.6,D,0
41.11545,21.51635,331.17,0.56,0.43,2019-03-01,1103,N,VIIRS,n,2,296.44,3.13,D,0
41.12798,21.49717,326.44,0.56,0.43,2019-03-01,1103,N,VIIRS,n,2,295.92,2.06,D,0
